77351,2522,-3893,4276
77361,2535,-2398,2502
77371,2537,-2078,1950
77381,2532,-2474,2159
77391,2556,49,-468
77400,2526,-2953,2248
77410,2543,-1105,256
77420,2540,-1350,403
77430,2534,-1882,649
77440,2525,-2688,1097
77450,2546,-454,-1077
77460,2534,-1631,-130
77470,2544,-550,-1350
77480,2520,-2922,963
77490,2536,-1176,-657
77500,2527,-2017,308
77510,2520,-2616,893
77520,2551,614,-2158
77530,2556,1083,-2390
77540,2532,-1370,-30
77550,2550,497,-1669
77560,2528,-1726,514
77570,2553,859,-1924
77580,2556,1116,-1982
77590,2554,860,-1489
77600,2544,-182,-428
77610,2567,2126,-2486
77620,2541,-579,217
77629,2550,349,-493
77638,2552,531,-561
77647,2547,5,99
77656,2555,805,-472
77665,2542,-535,791
77674,2532,-1508,1591
77684,2562,1566,-1287
77694,2556,888,-583
77703,2564,1644,-1114
77713,2563,1461,-891
77723,2556,688,-147
77732,2558,854,-313
77741,2570,2011,-1324
77751,2530,-2089,2495
77761,2558,815,-316
77770,2552,174,313
77779,2556,566,-76
77788,2562,1137,-572
77798,2559,780,-217
77807,2561,941,-279
77877,2546,-605,1327
77887,2582,3025,-2205
77897,2567,1373,-521
77907,2569,1505,-662
77917,2573,1829,-962
77927,2556,38,785
77936,2570,1436,-573
77946,2582,2564,-1664
77956,2549,-863,1845
77966,2557,-20,945
77975,2587,2980,-1867
77985,2578,1931,-727
77995,2575,1534,-304
78005,2549,-1141,2243
78015,2566,615,464
78024,2555,-515,1601
78034,2560,10,875
78043,2556,-390,1157
78053,2596,3629,-2720
78063,2583,2147,-1217
78073,2569,640,329
78082,2570,708,213
78091,2572,873,-63
78100,2567,329,559
78109,2557,-687,1531
78119,2561,-252,881
78128,2559,-440,910
78137,2575,1182,-734
78147,2572,822,-244
78156,2538,-2618,2980
78166,2528,-3487,3651
78176,2516,-4512,4375
78186,2550,-887,717
78195,2530,-2842,2241
78205,2538,-1900,1029
78215,2501,-5505,4224
78225,2535,-1830,379
78235,2530,-2239,580
78245,2512,-3926,1985
78255,2528,-2130,92
78264,2548,-24,-1998
78274,2523,-2523,361
78284,2529,-1796,-563
78294,2554,792,-3155
78304,2521,-2546,188
78314,2528,-1719,-520
78324,2554,966,-2841
78334,2550,518,-2298
78344,2557,1192,-2703
78354,2551,532,-1882
78364,2558,1206,-2108
78374,2555,845,-1569
78384,2540,-696,75
78393,2538,-861,445
78402,2551,481,-723
78411,2550,357,-574
78420,2542,-460,381
78429,2554,762,-671
78438,2554,724,-637
78447,2543,-411,640
78456,2539,-791,1082
78466,2541,-551,741
78475,2544,-224,364
78484,2542,-412,446
78493,2556,1007,-942
78503,2554,757,-722
78512,2560,1319,-1252
78522,2556,853,-683
78531,2548,10,217
78540,2558,1010,-746
78550,2561,1259,-936
78560,2553,396,-16
78569,2576,2676,-2168
78579,2545,-557,979
78588,2544,-628,1037
78598,2575,2502,-1874
78608,2538,-1322,1899
78618,2542,-856,1391
78628,2561,1086,-451
78638,2546,-467,1004
78648,2570,1955,-1339
78658,2564,1257,-645
78668,2582,2994,-2240
78678,2548,-555,1271
78688,2578,2472,-1658
78698,2545,-950,1617
78708,2583,2896,-2062
78718,2556,51,606
78727,2584,2849,-1963
78737,2579,2206,-1131
78747,2578,1996,-955
78757,2558,-103,1225
78767,2572,1301,-35
78776,2568,836,412
78785,2568,794,538
78794,2552,-844,1991
78804,2587,2697,-1454
78814,2586,2462,-1255
78884,2595,3239,-1778
78894,2593,2877,-1389
78904,2568,233,1332
78913,2585,1921,-420
78923,2598,3125,-1419
78933,2601,3269,-1535
78943,2592,2205,-471
78953,2575,395,1231
78962,2574,275,1377
78971,2578,662,948
78980,2575,328,1247
78989,2588,1612,18
78998,2548,-2467,3990
79008,2578,655,731
79017,2564,-777,1947
79027,2560,-1138,2017
79037,2523,-4781,5149
79047,2542,-2642,2818
79057,2556,-1110,1084
79067,2538,-2855,2430
79077,2545,-2012,1235
79087,2510,-5411,4127
79097,2536,-2541,1060
79107,2555,-514,-1018
79117,2548,-1188,-467
79127,2529,-3028,1148
79137,2533,-2477,324
79147,2524,-3253,1048
79157,2536,-1890,-484
79167,2538,-1596,-833
79177,2566,1283,-3551
79187,2539,-1480,-567
79197,2548,-506,-1398
79207,2539,-1381,-542
79217,2548,-412,-1348
79227,2572,2008,-3500
79237,2576,2307,-3285
79247,2541,-1307,411
79257,2570,1657,-2408
79267,2540,-1425,658
79277,2558,446,-981
79286,2535,-1876,1381
79296,2548,-482,171
79305,2562,941,-1063
79315,2549,-405,363
79324,2557,415,-515
79333,2575,2194,-2049
79343,2571,1684,-1393
79353,2536,-1899,2156
79363,2544,-1004,1221
79373,2557,345,-239
79382,2556,228,-260
79391,2557,316,-240
79400,2562,801,-782
79409,2555,60,56
79418,2549,-542,594
79427,2553,-114,284
79436,2577,2290,-1936
79446,2563,776,-433
79455,2585,2937,-2371
79465,2560,290,267
79474,2557,-23,433
79483,2583,2577,-2108
79493,2556,-251,830
79502,2575,1660,-904
79512,2561,177,567
79521,2594,3469,-2507
79531,2598,3695,-2508
79541,2576,1310,-89
79550,2553,-1054,2201
79560,2590,2698,-1335
79570,2582,1762,-275
79580,2582,1675,-228
79590,2565,-108,1496
79600,2582,1596,-298
79610,2590,2316,-883
79620,2576,800,687
79629,2594,2560,-1073
79639,2572,232,1286
79648,2584,1421,82
79657,2584,1350,231
79666,2575,382,993
79675,2578,663,510
79684,2571,-69,1151
79693,2581,933,280
79702,2583,1087,19
79711,2568,-467,1425
79721,2582,956,-45
79730,2582,908,70
79739,2592,1862,-866
79749,2600,2569,-1557
79759,2591,1541,-479
79769,2560,-1635,2418
79779,2580,446,350
79788,2584,823,-66
79797,2569,-717,1336
79807,2606,3018,-2223
79817,2605,2767,-1832
79887,2552,-2671,3432
79897,2543,-3437,3907
79907,2545,-3065,3258
79917,2536,-3812,3782
79927,2522,-5021,4593
79937,2541,-2870,2190
79947,2563,-526,-312
79957,2558,-1000,-76
79967,2571,349,-1506
79977,2553,-1467,322
79987,2545,-2194,872
79997,2522,-4384,2715
80007,2565,134,-1746
80017,2539,-2472,493
80027,2536,-2648,309
80037,2528,-3316,933
80047,2558,-150,-2012
80057,2580,2057,-3878
80067,2571,1054,-2551
80077,2536,-2498,1169
80087,2565,526,-1628
80097,2571,1100,-2094
80107,2575,1444,-2276
80117,2566,472,-1295
80127,2551,-1050,255
80137,2549,-1198,469
80147,2577,1661,-1987
80157,2573,1178,-1434
80167,2562,19,-109
80176,2558,-381,442
80185,2571,937,-592
80194,2559,-309,643
80203,2585,2306,-1955
80213,2571,791,-457
80222,2553,-1048,1478
80232,2586,2303,-1755
80242,2554,-1011,1419
80252,2568,439,-98
80261,2548,-1582,1786
80271,2590,2696,-2242
80281,2549,-1538,1969
80291,2549,-1461,1684
80301,2562,-88,226
80310,2563,16,121
80319,2561,-184,335
80328,2566,324,-214
80337,2592,2908,-2583
80347,2549,-1537,1605
80357,2596,3239,-3007
80367,2568,277,42
80376,2598,3263,-2879
80386,2590,2300,-1695
80396,2559,-914,1429
80406,2564,-368,964
80415,2592,2449,-1870
80425,2593,2427,-1583
80435,2579,905,95
80444,2592,2160,-1009
80454,2580,852,354
80463,2576,409,836
80472,2576,389,861
80481,2604,3169,-1901
80491,2581,711,707
80500,2594,1975,-641
80510,2571,-423,1710
80520,2578,298,791
80529,2597,2183,-1101
80539,2596,1974,-699
80549,2601,2375,-918
80559,2569,-943,2174
80569,2603,2503,-1267
80579,2576,-321,1475
80589,2592,1294,-198
80599,2571,-869,1851
80609,2595,1573,-513
80619,2607,2694,-1481
80629,2588,660,385
80638,2602,2026,-893
80648,2585,225,791
80657,2616,3314,-2048
80667,2590,548,733
80676,2591,621,557
80685,2583,-209,1242
80695,2612,2700,-1646
80705,2589,265,869
80714,2614,2752,-1600
80724,2594,614,599
80733,2558,-3016,3942
80743,2592,534,485
80752,2574,-1291,2121
80762,2551,-3527,3942
80772,2575,-950,1258
80782,2537,-4703,4562
80792,2528,-5368,4854
80802,2516,-6300,5144
80812,2558,-1784,473
80822,2568,-695,-702
80892,2572,-260,-1141
80902,2548,-2647,889
80912,2558,-1515,-362
80922,2572,-39,-2024
80932,2562,-1037,-1136
80942,2568,-385,-1612
80952,2566,-566,-1505
80962,2566,-538,-1483
80972,2557,-1411,-469
80982,2557,-1340,-565
80992,2575,526,-2083
81002,2554,-1600,293
81012,2549,-2019,998
81022,2583,1480,-2284
81032,2583,1407,-2070
81042,2586,1636,-2173
81052,2574,354,-691
81061,2565,-562,289
81070,2577,665,-891
81079,2565,-567,373
81088,2581,1060,-1158
81098,2566,-492,399
81107,2583,1232,-1207
81117,2593,2170,-1907
81127,2556,-1638,1881
81137,2556,-1556,1660
81147,2574,321,-88
81156,2568,-294,642
81165,2574,320,-49
81174,2598,2704,-2347
81184,2580,769,-470
81193,2587,1430,-1059
81203,2570,-341,726
81212,2581,776,-383
81221,2566,-762,1142
81231,2602,2875,-2374
81241,2581,631,-55
81250,2573,-200,680
81259,2565,-989,1259
81269,2585,1059,-609
81279,2574,-93,640
81288,2604,2911,-2191
81298,2610,3365,-2401
81308,2590,1197,-175
81318,2561,-1762,2486
81328,2590,1225,-470
81338,2592,1364,-613
81348,2581,196,590
81357,2592,1286,-466
81367,2564,-1578,2344
81377,2606,2700,-1946
81387,2605,2466,-1589
81397,2590,842,103
81406,2618,3600,-2348
81416,2605,2120,-797
81426,2564,-2085,3275
81436,2607,2318,-1168
81446,2585,2,923
81455,2576,-897,1683
81465,2587,247,673
81474,2588,335,526
81483,2596,1118,-273
81493,2595,962,-66
81502,2592,614,236
81511,2595,883,131
81520,2608,2139,-1161
81530,2612,2432,-1456
81540,2600,1110,-117
81550,2619,2955,-2004
81560,2619,2807,-1811
81570,2592,-32,1166
81579,2627,3468,-2258
81589,2608,1395,-92
81598,2602,725,685
81607,2608,1289,190
81616,2575,-2075,3394
81626,2602,728,565
81635,2597,192,1050
81644,2577,-1817,2897
81654,2543,-5126,5806
81664,2555,-3670,3962
81674,2538,-5186,4970
81684,2568,-1927,1509
81694,2532,-5430,4453
81704,2568,-1559,290
81714,2568,-1481,116
81724,2529,-5307,3357
81734,2583,357,-2377
81744,2560,-1959,-238
81754,2545,-3362,853
81764,2542,-3493,890
81774,2540,-3519,632
81784,2564,-943,-2018
81794,2576,303,-3124
81804,2551,-2211,-414
81814,2568,-400,-2007
81824,2584,1219,-3200
81895,2558,-1441,-506
81905,2560,-1169,-495
81915,2588,1689,-3137
81925,2583,1104,-2380
81935,2591,1849,-2647
81945,2549,-2443,1458
81955,2576,378,-1208
81965,2573,60,-661
81974,2586,1357,-1634
81984,2565,-810,713
81993,2569,-370,311
82002,2586,1348,-1337
82012,2565,-819,922
82021,2577,421,-263
82030,2604,3100,-2817
82040,2583,845,-409
82049,2596,2103,-1449
82059,2584,798,-203
82068,2602,2558,-1866
82078,2621,4330,-3473
82088,2570,-986,1940
82098,2584,463,496
82107,2585,539,452
82116,2581,112,796
82125,2584,407,582
82134,2580,-12,1027
82143,2598,1787,-744
82153,2574,-701,1752
82163,2569,-1166,2112
82173,2598,1791,-933
82183,2570,-1098,1826
82193,2600,1957,-1238
82203,2575,-641,1263
82213,2587,591,-99
82222,2619,3761,-3307
82232,2594,1073,-482
82242,2596,1219,-578
82252,2581,-341,923
82261,2596,1175,-522
82271,2576,-882,1450
82281,2576,-838,1351
82291,2584,3,390
82300,2588,403,64
82309,2613,2882,-2145
82319,2598,1238,-538
82329,2576,-1023,1728
82339,2587,128,455
82348,2607,2121,-1353
82358,2606,1915,-1059
82368,2578,-980,1519
82378,2593,568,-62
82387,2619,3140,-2506
82397,2584,-516,1139
82407,2611,2208,-1517
82417,2586,-401,1124
82427,2609,1918,-1011
82437,2581,-977,1819
82447,2577,-1328,2054
82457,2615,2538,-1834
82467,2613,2211,-1443
82477,2615,2300,-1310
82487,2607,1385,-311
82497,2610,1616,-576
82507,2580,-1464,2279
82517,2590,-391,1245
82527,2544,-4971,5456
82537,2576,-1523,1696
82547,2543,-4746,4638
82557,2554,-3409,2926
82567,2561,-2539,1913
82577,2529,-5612,4484
82587,2567,-1531,367
82597,2540,-4155,2802
82607,2566,-1347,-264
82617,2558,-2080,182
82627,2575,-275,-1793
82637,2584,637,-2757
82647,2570,-794,-1486
82657,2567,-1054,-1198
82667,2556,-2101,-265
82677,2540,-3596,1321
82687,2537,-3716,1295
82697,2579,669,-2729
82707,2565,-764,-1119
82717,2578,573,-2250
82727,2561,-1154,-224
82737,2564,-796,-533
82747,2598,2642,-3520
82757,2553,-1989,1069
82767,2569,-289,-510
82777,2589,1724,-2391
82787,2570,-261,-465
82797,2561,-1148,397
82807,2561,-1091,337
82817,2580,863,-1419
82827,2558,-1379,971
82897,2567,-410,223
82906,2592,2109,-2201
82916,2609,3704,-3497
82926,2563,-1080,1176
82936,2601,2773,-2415
82946,2592,1734,-1207
82956,2604,2847,-2307
82966,2596,1905,-1105
82976,2584,610,249
82985,2600,2179,-1289
82995,2579,-29,935
83004,2619,3972,-2725
83014,2596,1473,-55
83023,2585,300,1080
83032,2581,-115,1580
83042,2606,2390,-738
83052,2592,871,698
83061,2596,1227,176
83070,2624,3966,-2225
83080,2604,1767,-94
83089,2623,3579,-1782
83099,2592,300,1326
83108,2622,3285,-1566
83118,2593,221,1471
83127,2616,2510,-795
83137,2607,1484,330
83146,2580,-1289,2754
83156,2592,-25,1389
83165,2616,2376,-872
83175,2620,2657,-969
83185,2584,-1075,2532
83195,2615,2078,-540
83205,2592,-325,1759
83215,2597,190,991
83224,2608,1280,-130
83234,2612,1617,-598
83244,2634,3736,-2488
83254,2627,2849,-1630
83264,2631,3107,-1695
83274,2612,1051,262
83283,2623,2098,-743
83293,2605,194,1259
83302,2614,1084,443
83311,2629,2530,-991
83321,2621,1603,-135
83331,2637,3123,-1375
83341,2588,-1932,3413
83351,2637,3063,-1357
83361,2589,-1889,3457
83371,2607,5,1477
83380,2616,905,530
83389,2608,59,1130
83398,2598,-943,1880
83408,2567,-3996,4459
83418,2565,-3996,4123
83428,2582,-2096,1944
83438,2569,-3291,2907
83448,2573,-2726,2088
83458,2559,-3990,2917
83468,2576,-2091,771
83478,2576,-1986,326
83488,2557,-3787,2003
83498,2580,-1298,-776
83508,2579,-1333,-704
83518,2564,-2766,543
83528,2578,-1228,-1136
83538,2589,-66,-2306
83548,2563,-2663,175
83558,2581,-730,-1540
83568,2572,-1593,-516
83578,2570,-1714,-370
83588,2579,-728,-1185
83598,2582,-391,-1366
83608,2587,127,-1611
83618,2590,421,-1737
83628,2570,-1599,309
83638,2592,680,-1672
83648,2603,1746,-2535
83658,2610,2358,-2902
83668,2594,641,-957
83677,2605,1708,-1829
83687,2575,-1376,1169
83697,2576,-1207,1097
83707,2569,-1847,1662
83717,2590,344,-400
83726,2605,1827,-1647
83736,2596,836,-551
83745,2592,394,-57
83754,2607,1875,-1421
83764,2579,-1018,1376
83774,2571,-1767,2114
83784,2575,-1279,1495
83794,2590,284,-166
83803,2575,-1229,1108
83813,2601,1431,-1499
83823,2612,2460,-2478
83833,2584,-462,505
83903,2583,-539,627
83912,2602,1387,-1084
83922,2616,2717,-2256
83932,2606,1582,-1137
83942,2585,-597,946
83951,2595,432,-81
83960,2620,2910,-2490
83970,2587,-534,987
83979,2612,1992,-1288
83989,2591,-207,982
83998,2592,-96,846
84007,2610,1707,-762
84017,2606,1222,-290
84027,2600,561,243
84036,2592,-266,1084
84046,2618,2346,-1335
84056,2612,1629,-602
84066,2584,-1251,2014
84076,2624,2810,-1966
84086,2598,69,818
84095,2582,-1533,2290
84105,2623,2642,-1903
84115,2612,1410,-541
84125,2611,1240,-421
84135,2630,3078,-2040
84145,2588,-1275,2234
84155,2619,1888,-916
84165,2620,1893,-877
84175,2585,-1700,2566
84185,2592,-915,1737
84195,2620,1930,-1135
84205,2614,1233,-465
84215,2592,-1028,1811
84225,2628,2623,-1852
84235,2608,492,306
84244,2587,-1632,2424
84254,2605,249,383
84263,2610,736,-149
84272,2558,-4500,4705
84282,2572,-2875,2683
84292,2576,-2331,2069
84302,2548,-5014,4292
84312,2543,-5264,4064
84322,2570,-2300,1060
84332,2543,-4885,3381
84342,2552,-3741,1858
84352,2552,-3554,1352
84362,2574,-1176,-1034
84372,2558,-2717,150
84382,2598,1417,-3924
84392,2551,-3353,732
84402,2568,-1485,-1251
84412,2549,-3310,304
84422,2548,-3245,322
84432,2555,-2383,-506
84442,2580,235,-2954
84452,2585,724,-3060
84462,2573,-512,-1507
84472,2561,-1686,-292
84482,2572,-501,-1184
84492,2576,-76,-1364
84502,2552,-2473,1103
84512,2565,-1049,-311
84522,2582,703,-1836
84532,2601,2567,-3624
84542,2573,-360,-496
84552,2584,757,-1464
84562,2575,-180,-318
84572,2597,2028,-2175
84582,2584,626,-573
84591,2568,-1004,975
84601,2572,-553,439
84610,2580,273,-335
84619,2578,60,-5
84628,2592,1457,-1271
84638,2569,-916,1045
84648,2598,2030,-1600
84658,2598,1928,-1300
84668,2581,132,457
84677,2610,3025,-2405
84687,2577,-425,1041
84697,2577,-404,943
84706,2592,1115,-490
84716,2602,2059,-1432
84726,2568,-1442,1931
84736,2579,-271,808
84745,2583,142,441
84754,2583,135,439
84763,2580,-171,731
84772,2581,-62,521
84781,2583,140,388
84790,2576,-566,922
84799,2614,3261,-2817
84809,2599,1598,-1056
84819,2598,1418,-983
84829,2602,1747,-1167
84839,2590,460,177
84909,2584,-162,715
84918,2593,745,-280
84927,2581,-491,1020
84937,2607,2132,-1444
84947,2596,926,-185
84956,2608,2079,-1209
84966,2590,175,717
84975,2584,-432,1301
84985,2593,488,403
84994,2623,3464,-2303
85004,2593,291,671
85013,2612,2176,-1175
85023,2596,467,470
85032,2622,3044,-2019
85042,2581,-1207,2120
85052,2616,2352,-1271
85062,2608,1434,-307
85072,2584,-1036,2127
85082,2626,3214,-2052
85092,2582,-1345,2356
85102,2604,921,12
85111,2608,1275,-268
85121,2609,1311,-188
85131,2600,346,767
85140,2571,-2571,3282
85150,2567,-2842,3345
85160,2572,-2200,2411
85170,2555,-3790,3717
85180,2557,-3401,2898
85190,2540,-4930,4180
85200,2568,-1884,851
85210,2578,-790,-391
85220,2567,-1850,614
85230,2548,-3658,1964
85240,2586,324,-1907
85250,2552,-3091,1241
85260,2576,-536,-1434
85270,2554,-2710,470
85280,2594,1425,-3592
85290,2566,-1445,-646
85300,2560,-1973,-60
85310,2584,525,-2377
85320,2555,-2401,641
85330,2542,-3580,1808
85340,2564,-1201,-321
85350,2554,-2141,601
85360,2594,1965,-3322
85370,2586,1066,-2229
85380,2588,1213,-2051
85390,2592,1552,-2308
85400,2565,-1224,593
85410,2596,1936,-2402
85420,2575,-260,-42
85429,2588,1052,-1380
85439,2576,-200,-44
85448,2567,-1089,903
85458,2592,1464,-1587
85468,2592,1391,-1261
85478,2595,1621,-1145
85488,2594,1440,-787
85498,2596,1568,-668
85508,2591,990,-155
85517,2618,3640,-2634
85527,2608,2458,-1369
85537,2620,3535,-2313
85547,2601,1458,-58
85556,2584,-314,1564
85566,2588,101,1173
85575,2604,1696,-378
85585,2581,-688,1973
85595,2597,946,474
85604,2595,698,670
85613,2626,3764,-2236
85623,2606,1575,-50
85632,2603,1196,311
85641,2621,2937,-1337
85651,2589,-409,1916
85661,2588,-489,1720
85671,2587,-564,1594
85681,2597,463,361
85690,2606,1340,-523
85700,2621,2773,-1750
85710,2614,1934,-789
85720,2598,237,809
85729,2626,3026,-1730
85739,2631,3374,-1917
85749,2618,1905,-368
85759,2616,1610,-216
85769,2604,330,981
85778,2614,1313,5
85787,2622,2048,-788
85797,2638,3545,-2022
85807,2622,1768,-94
85816,2639,3379,-1442
85826,2609,210,1709
85835,2624,1700,243
85844,2607,-84,1838
85914,2644,3619,-1753
85924,2613,338,1533
85933,2606,-378,2024
85943,2634,2440,-857
85953,2612,118,1345
85962,2639,2812,-1268
85972,2640,2771,-1064
85982,2632,1833,-91
85991,2617,241,1379
86000,2605,-970,2290
86010,2630,1578,-270
86020,2609,-600,1642
86030,2584,-3070,3894
86040,2579,-3417,3899
86050,2594,-1746,2117
86060,2563,-4758,4571
86070,2578,-3021,2609
86080,2568,-3869,3225
86090,2598,-676,-175
86100,2596,-842,-73
86109,2558,-4600,3190
86119,2572,-2970,1177
86129,2560,-4021,1838
86139,2614,1578,-3672
86149,2579,-2000,-162
86159,2590,-800,-1521
86169,2592,-559,-1758
86179,2604,667,-2737
86189,2590,-765,-1127
86199,2588,-926,-910
86209,2592,-480,-1072
86219,2605,843,-2138
86229,2593,-398,-664
86239,2581,-1578,455
86249,2600,400,-1440
86259,2585,-1119,311
86269,2594,-164,-457
86279,2612,1644,-1888
86289,2606,962,-1247
86299,2606,914,-1004
86309,2603,568,-567
86318,2596,-160,187
86327,2614,1648,-1555
86337,2604,565,-384
86346,2588,-1062,1234
86356,2587,-1109,1239
86366,2610,1245,-1088
86376,2611,1283,-1014
86386,2604,519,-110
86395,2597,-206,575
86404,2593,-596,999
86413,2602,333,102
86422,2616,1716,-1275
86432,2581,-1869,2121
86442,2615,1624,-1324
86452,2597,-256,501
86461,2634,3456,-2970
86471,2596,-516,858
86480,2606,508,-170
86489,2622,2083,-1535
86499,2595,-720,1294
86509,2606,415,102
86518,2587,-1505,1837
86528,2621,1969,-1540
86538,2634,3171,-2517
86548,2617,1312,-531
86558,2589,-1552,2208
86568,2588,-1575,2011
86578,2607,403,184
86587,2597,-616,1054
86597,2596,-685,1095
86607,2633,3048,-2665
86617,2607,296,140
86626,2632,2781,-2192
86636,2643,3742,-3043
86646,2628,2055,-1170
86656,2605,-347,1180
86666,2626,1769,-718
86676,2628,1881,-835
86686,2629,1887,-927
86696,2612,92,785
86705,2595,-1611,2486
86715,2614,368,635
86724,2631,2050,-936
86734,2644,3248,-1876
86744,2631,1785,-249
86754,2611,-303,1616
86764,2603,-1088,2309
86774,2618,466,600
86783,2607,-657,1430
86793,2621,775,-87
86802,2621,736,23
86811,2641,2699,-1877
86821,2654,3864,-2910
86831,2613,-428,1228
86841,2607,-1007,1733
86851,2619,243,606
86921,2586,-3068,3689
86931,2599,-1615,1991
86941,2596,-1834,1872
86951,2593,-2042,1825
86961,2611,-140,-65
86970,2607,-533,364
86979,2598,-1407,1112
86989,2593,-1836,1463
86999,2585,-2544,1950
87009,2586,-2317,1519
87019,2569,-3901,2663
87029,2571,-3506,1777
87039,2564,-4031,2061
87049,2611,870,-2714
87059,2605,226,-2072
87069,2606,315,-1935
87079,2605,199,-1698
87089,2572,-3110,1526
87099,2572,-2954,1309
87109,2587,-1307,-415
87119,2607,758,-2394
87129,2583,-1679,25
87138,2600,104,-1629
87148,2606,699,-2008
87158,2609,964,-2054
87168,2604,416,-1218
87178,2608,795,-1310
87188,2589,-1144,821
87198,2600,12,-392
87207,2606,612,-966
87216,2620,1981,-2224
87226,2610,882,-1080
87236,2605,338,-306
87245,2580,-2178,2262
