24031,1517,1834,-578
24041,1499,-56,-489
24051,1507,745,-401
24061,1505,508,-405
24071,1508,783,-420
24081,1518,1744,-480
24091,1505,356,-458
24101,1506,439,-344
24111,1508,617,-297
24121,1528,2586,-370
24131,1513,956,-190
24141,1521,1708,-216
24151,1520,1523,-199
24161,1512,647,-174
24171,1504,-184,-70
24181,1508,224,48
24191,1530,2413,-92
24201,1520,1292,-101
24211,1528,2027,-173
24221,1529,2026,-226
24231,1526,1625,-199
24241,1533,2243,-300
24251,1538,2631,-408
24261,1536,2300,-476
24271,1534,1985,-403
24281,1522,685,-343
24291,1503,-1248,-123
24301,1498,-1686,98
24311,1488,-2601,307
24321,1481,-3171,491
24331,1488,-2313,641
24341,1478,-3197,959
24351,1466,-4237,1245
24361,1478,-2825,1458
24371,1472,-3284,1672
24381,1463,-4020,1884
24391,1456,-4519,2132
24401,1454,-4493,2363
24411,1471,-2568,2414
24421,1474,-2140,2400
24431,1474,-2033,2281
24441,1476,-1731,2025
24451,1460,-3244,1847
24461,1474,-1682,1523
24471,1469,-2098,1206
24481,1468,-2093,959
24491,1476,-1188,626
24501,1480,-729,233
24511,1469,-1792,32
24521,1467,-1903,-162
24531,1472,-1308,-409
24541,1480,-442,-698
24551,1489,479,-993
24561,1477,-744,-1049
24571,1495,1092,-1166
24581,1490,538,-1215
24591,1487,211,-1212
24601,1490,500,-1305
24611,1479,-624,-1218
24621,1482,-293,-1178
24631,1470,-1478,-1057
24641,1474,-1004,-915
24651,1480,-354,-800
24661,1464,-1936,-656
24671,1475,-739,-599
24681,1483,97,-565
24691,1473,-907,-426
24701,1478,-362,-288
24711,1476,-544,-226
24721,1474,-716,-53
24731,1484,318,1
24741,1478,-297,64
24751,1478,-282,125
24761,1483,231,76
24771,1472,-879,113
24781,1483,264,0
24791,1488,750,-108
24801,1490,913,-179
24811,1485,367,-308
24821,1477,-450,-307
24831,1486,471,-316
24841,1484,248,-370
24851,1504,2235,-505
24861,1491,824,-552
24871,1500,1683,-650
24881,1494,998,-629
24891,1492,748,-626
24901,1512,2711,-735
24911,1486,-24,-633
24921,1491,476,-630
24931,1499,1253,-605
24941,1501,1390,-563
24951,1489,121,-434
24961,1501,1315,-427
24971,1503,1449,-476
24981,1492,276,-388
24991,1489,-37,-301
25001,1501,1164,-177
25011,1488,-193,-68
25021,1491,116,60
25031,1498,810,92
25041,1489,-130,162
25051,1508,1776,218
25061,1492,87,207
25071,1512,2083,96
25081,1512,1979,43
25091,1506,1280,43
25101,1514,2016,-78
25111,1514,1915,-116
25121,1498,219,-45
25131,1498,208,-51
25141,1511,1498,-156
25151,1515,1823,-195
25161,1493,-467,-168
25171,1480,-1744,-37
25181,1484,-1257,98
25191,1474,-2194,229
25201,1464,-3084,530
25211,1459,-3430,724
25221,1458,-3358,1015
25231,1471,-1891,1181
25241,1458,-3096,1362
25251,1449,-3841,1607
25261,1452,-3349,1787
25271,1456,-2782,1808
25281,1454,-2842,1819
25291,1444,-3700,1943
25301,1450,-2915,2012
25311,1444,-3370,1948
25321,1453,-2301,1733
25331,1449,-2586,1572
25341,1458,-1557,1293
25351,1454,-1879,1002
25361,1463,-885,649
25371,1449,-2241,421
25381,1450,-2028,293
25391,1454,-1527,77
25401,1449,-1951,-124
25411,1455,-1253,-308
25421,1456,-1091,-444
25431,1462,-436,-603
25441,1462,-414,-783
25451,1460,-593,-867
25461,1463,-264,-977
25471,1470,449,-1049
25481,1464,-173,-1081
25491,1471,535,-1086
25501,1464,-191,-1061
25511,1442,-2381,-842
25521,1467,237,-882
25531,1452,-1274,-804
25541,1452,-1210,-701
25551,1468,449,-735
25561,1459,-472,-668
25571,1462,-149,-614
25581,1460,-341,-514
25591,1462,-124,-440
25601,1469,581,-430
25611,1469,552,-407
25621,1457,-675,-272
25631,1454,-941,-174
25641,1458,-494,-73
25651,1466,330,-80
25661,1468,513,-226
25671,1457,-611,-138
25681,1464,118,-196
25691,1456,-687,-195
25701,1456,-652,-101
25711,1458,-420,-88
25721,1457,-499,-53
25731,1460,-174,-52
25741,1460,-165,-40
25751,1463,142,-7
25761,1463,135,17
25771,1464,228,-36
25781,1469,717,-129
25791,1480,1781,-249
25801,1461,-207,-186
25811,1469,602,-177
25821,1469,572,-232
25831,1470,644,-247
25841,1472,811,-323
25851,1476,1171,-407
25861,1472,712,-440
25871,1471,577,-464
25881,1468,248,-442
25891,1482,1635,-505
25901,1494,2754,-607
25911,1480,1216,-601
25921,1485,1655,-616
25931,1468,-127,-491
25941,1468,-120,-313
25951,1472,285,-291
25961,1490,2070,-327
25971,1477,667,-277
25981,1478,733,-229
25991,1477,597,-167
26001,1489,1767,-166
26011,1492,1979,-208
26021,1492,1880,-252
26031,1495,2086,-325
26041,1492,1681,-287
26051,1494,1797,-197
26061,1491,1407,-188
26071,1468,-962,-10
26081,1476,-114,-3
26091,1461,-1608,105
26101,1464,-1228,206
26111,1440,-3566,551
26121,1450,-2388,709
26131,1451,-2169,845
26141,1435,-3660,1052
26151,1432,-3777,1318
26161,1449,-1888,1450
26171,1436,-3094,1627
26181,1448,-1739,1702
26191,1426,-3852,1867
26201,1433,-2959,1963
26211,1448,-1311,1910
26221,1434,-2646,1792
26231,1428,-3114,1749
26241,1434,-2358,1559
26251,1448,-840,1301
26261,1426,-2998,1059
26271,1438,-1648,823
26281,1424,-2966,698
26291,1432,-2017,437
26301,1444,-716,119
26311,1446,-481,-63
26321,1453,242,-339
26331,1440,-1069,-417
26341,1458,784,-713
26351,1453,245,-880
26361,1448,-267,-885
26371,1440,-1053,-912
26381,1447,-301,-995
26391,1454,413,-1059
26401,1460,993,-1055
26411,1461,1043,-1182
26421,1443,-808,-1095
26431,1451,31,-1136
26441,1437,-1369,-1024
26451,1441,-901,-871
26461,1448,-156,-757
26471,1442,-748,-574
26481,1444,-510,-495
26491,1445,-385,-327
26501,1436,-1266,-156
26511,1452,397,-133
26521,1461,1277,-217
26531,1455,613,-216
26541,1440,-917,-83
26551,1450,128,6
26561,1462,1322,3
26571,1460,1056,-100
26581,1452,203,-104
26591,1449,-106,-178
26601,1467,1698,-329
26611,1464,1313,-399
26621,1458,647,-453
26631,1444,-784,-401
26641,1469,1754,-494
26651,1463,1066,-583
26661,1464,1113,-564
26671,1469,1558,-525
26681,1457,280,-451
26691,1459,466,-479
26701,1454,-57,-399
26711,1456,145,-260
26721,1459,438,-169
26731,1454,-83,-103
26741,1470,1520,-162
26751,1465,944,-77
26761,1461,497,0
26771,1460,372,35
26781,1470,1353,-79
26791,1464,686,5
26801,1468,1051,8
26811,1463,499,46
26821,1480,2174,3
26831,1474,1465,-70
26841,1480,1992,-166
26851,1468,692,-206
26861,1483,2158,-316
26871,1481,1850,-377
26881,1482,1857,-464
26891,1476,1164,-406
26901,1491,2606,-472
26911,1488,2176,-528
26921,1482,1467,-538
26931,1472,393,-426
26941,1484,1574,-428
26951,1473,395,-331
26961,1474,475,-272
26971,1480,1051,-148
26981,1457,-1300,67
26991,1460,-935,273
27001,1454,-1488,417
27011,1451,-1714,648
27021,1450,-1728,837
27031,1431,-3542,1115
27041,1450,-1465,1198
27051,1433,-3091,1452
27061,1428,-3437,1669
27071,1434,-2665,1764
27081,1438,-2132,1744
27091,1432,-2625,1814
27101,1441,-1594,1730
27111,1440,-1614,1644
27121,1449,-633,1529
27131,1453,-202,1245
27141,1435,-1991,1113
27151,1440,-1392,914
27161,1442,-1122,702
27171,1448,-466,467
27181,1454,156,110
27191,1440,-1251,-1
27201,1442,-988,-205
27211,1459,760,-504
27221,1450,-177,-660
27231,1461,931,-830
27241,1447,-514,-908
27251,1444,-789,-887
27261,1448,-349,-881
27271,1450,-132,-815
27281,1451,-25,-731
27291,1454,275,-772
27301,1443,-838,-696
27311,1452,103,-663
27321,1445,-601,-545
27331,1456,528,-475
27341,1458,702,-503
27351,1455,367,-495
27361,1460,848,-420
27371,1448,-393,-338
27381,1460,825,-276
27391,1444,-815,-213
27401,1468,1625,-323
27411,1464,1144,-371
27421,1460,686,-372
27431,1464,1052,-387
27441,1462,800,-372
27451,1453,-140,-369
27461,1464,966,-378
27471,1464,918,-423
27481,1464,872,-391
27491,1468,1229,-377
27501,1473,1667,-414
27511,1466,884,-368
27521,1464,640,-382
27531,1465,708,-320
27541,1464,572,-350
27551,1468,943,-257
27561,1472,1296,-225
27571,1470,1032,-208
27581,1477,1680,-212
27591,1482,2096,-257
27601,1486,2391,-376
27611,1469,571,-305
27621,1480,1643,-313
27631,1487,2261,-361
27641,1468,248,-257
27651,1477,1135,-191
27661,1478,1178,-179
27671,1469,219,-126
27681,1487,2008,-182
27691,1486,1808,-234
27701,1473,418,-167
27711,1484,1497,-149
27721,1490,2022,-181
27731,1492,2121,-176
27741,1485,1315,-100
27751,1497,2449,-91
27761,1497,2326,-185
27771,1497,2210,-200
27781,1479,300,-62
27791,1490,1385,-121
27801,1485,815,-82
27811,1482,475,-22
27821,1478,51,2
27831,1490,1248,58
27841,1476,-213,184
27851,1488,996,141
27861,1484,547,195
27871,1472,-680,349
27881,1452,-2646,618
27891,1464,-1313,736
27901,1460,-1648,933
27911,1444,-3165,1191
27921,1444,-3007,1405
27931,1439,-3357,1508
27941,1436,-3489,1665
27951,1451,-1814,1662
27961,1437,-3124,1711
27971,1452,-1467,1615
27981,1439,-2694,1667
27991,1445,-1959,1573
28001,1442,-2161,1557
28011,1437,-2553,1528
28021,1438,-2325,1406
28031,1443,-1709,1137
28041,1456,-324,881
28051,1447,-1208,682
28061,1451,-747,386
28071,1452,-610,126
28081,1445,-1279,-87
28091,1456,-115,-351
28101,1448,-909,-434
28111,1446,-1064,-569
28121,1461,488,-682
28131,1460,364,-837
28141,1465,846,-955
28151,1466,903,-1063
28161,1450,-741,-1066
28171,1453,-404,-1059
28181,1452,-484,-1006
28191,1456,-59,-891
28201,1456,-56,-832
28211,1454,-254,-738
28221,1452,-441,-632
28231,1462,580,-640
28241,1466,951,-605
28251,1462,504,-591
28261,1445,-1221,-483
28271,1464,740,-409
28281,1461,402,-334
28291,1468,1082,-284
28301,1457,-71,-171
28311,1458,32,-180
28321,1454,-369,-147
28331,1469,1149,-219
28341,1464,591,-224
28351,1468,962,-254
28361,1464,513,-266
28371,1470,1088,-323
28381,1479,1933,-371
28391,1460,-62,-269
28401,1479,1840,-325
28411,1456,-551,-333
28421,1465,375,-275
28431,1466,457,-244
28441,1479,1734,-251
28451,1456,-652,-175
28461,1480,1780,-249
28471,1476,1291,-310
28481,1464,26,-198
28491,1472,825,-179
28501,1478,1383,-174
28511,1471,614,-151
28521,1476,1083,-128
28531,1476,1029,-55
28541,1468,178,-53
28551,1482,1569,-23
28561,1474,691,-92
28571,1476,856,-107
28581,1496,2813,-236
28591,1468,-127,-95
28601,1484,1479,-209
28611,1483,1305,-158
28621,1488,1740,-175
28631,1501,2953,-339
28641,1474,105,-263
28651,1481,800,-202
28661,1492,1860,-257
28671,1481,667,-203
28681,1487,1233,-186
28691,1494,1872,-261
28701,1494,1778,-236
28711,1504,2689,-326
28721,1500,2155,-366
28731,1476,-352,-133
28741,1495,1564,-208
28751,1488,786,-137
28761,1468,-1252,48
28771,1452,-2790,344
28781,1475,-350,530
28791,1463,-1533,602
28801,1456,-2156,750
28811,1444,-3248,1014
28821,1448,-2686,1148
28831,1443,-3051,1324
28841,1444,-2799,1497
28851,1436,-3459,1684
28861,1432,-3686,1909
28871,1441,-2601,2000
28881,1436,-2971,1951
28891,1443,-2123,1949
28901,1444,-1917,1872
28911,1446,-1621,1650
28921,1454,-740,1295
28931,1434,-2703,1238
28941,1435,-2467,1090
28951,1454,-444,786
28961,1459,77,412
28971,1432,-2626,271
28981,1459,205,-48
28991,1452,-505,-274
29001,1441,-1579,-440
29011,1460,399,-707
29021,1446,-1020,-779
29031,1456,30,-920
29041,1442,-1371,-892
29051,1447,-802,-871
29061,1454,-62,-871
29071,1445,-959,-763
29081,1447,-711,-782
29091,1449,-475,-789
29101,1447,-652,-657
